trial,maze,time_s,x,y,z,angle,event
1,Hard039,1.600,3.2500,0.0000,3.2500,57.19,
1,Hard039,1.615,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.631,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.647,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.664,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.681,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.697,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.715,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.734,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.748,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.764,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.781,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.797,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.814,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.833,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.847,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.864,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.881,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.897,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.914,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.931,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.947,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.965,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.982,3.2500,0.0000,3.2500,56.04,
1,Hard039,1.998,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.014,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.030,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.047,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.064,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.081,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.097,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.114,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.131,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.147,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.164,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.182,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.198,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.214,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.235,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.250,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.264,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.281,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.298,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.314,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.330,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.355,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.364,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.381,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.398,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.415,3.2500,0.0000,3.2500,56.04,
1,Hard039,2.433,3.2500,0.0000,3.2500,55.99,
1,Hard039,2.450,3.2500,0.0000,3.2500,55.89,
1,Hard039,2.468,3.2500,0.0000,3.2500,55.68,
1,Hard039,2.484,3.2500,0.0000,3.2500,55.47,
1,Hard039,2.500,3.2500,0.0000,3.2500,55.26,
1,Hard039,2.516,3.2500,0.0000,3.2500,55.05,
1,Hard039,2.532,3.2500,0.0000,3.2500,54.95,
