trial,maze,time_s,x,y,z,angle,event
1,Maze001,0.444,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.448,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.453,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.456,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.460,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.464,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.468,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.473,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.477,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.481,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.485,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.489,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.493,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.498,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.502,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.506,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.510,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.514,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.518,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.523,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.527,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.531,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.535,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.539,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.543,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.548,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.552,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.556,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.560,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.564,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.568,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.572,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.577,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.581,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.585,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.589,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.593,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.597,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.602,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.606,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.611,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.614,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.618,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.623,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.627,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.631,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.635,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.639,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.643,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.647,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.652,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.656,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.660,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.664,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.668,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.673,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.677,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.685,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.689,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.693,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.698,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.702,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.706,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.710,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.714,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.718,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.723,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.727,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.731,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.735,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.739,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.743,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.747,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.751,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.756,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.760,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.764,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.768,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.773,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.776,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.781,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.785,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.789,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.793,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.798,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.802,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.806,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.810,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.814,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.818,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.823,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.827,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.831,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.835,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.839,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.843,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.848,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.852,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.856,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.860,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.864,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.868,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.872,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.877,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.881,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.885,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.890,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.893,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.897,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.902,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.906,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.910,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.914,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.918,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.923,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.927,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.931,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.935,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.939,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.943,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.947,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.952,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.961,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.964,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.969,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.973,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.977,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.981,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.986,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.989,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.993,3.2500,-0.9990,3.2500,45.00,
1,Maze001,0.997,3.2500,-0.9990,3.2500,45.00,
1,Maze001,1.003,3.2500,-0.9990,3.2500,45.00,
1,Maze001,1.006,3.2500,-0.9990,3.2500,27.86,
1,Maze001,1.010,3.2500,-0.9990,3.2500,27.86,
1,Maze001,1.015,3.2500,-0.9990,3.2500,28.12,
1,Maze001,1.019,3.2500,-0.9990,3.2500,28.12,
1,Maze001,1.023,3.2500,-0.9990,3.2500,28.59,
1,Maze001,1.027,3.2500,-0.9990,3.2500,29.06,
1,Maze001,1.031,3.2500,-0.9990,3.2500,29.06,
1,Maze001,1.035,3.2500,-0.9990,3.2500,29.48,
1,Maze001,1.039,3.2500,-0.9990,3.2500,29.48,
1,Maze001,1.044,3.2500,-0.9990,3.2500,29.90,
1,Maze001,1.048,3.2500,-0.9990,3.2500,30.31,
1,Maze001,1.052,3.2500,-0.9990,3.2500,30.31,
1,Maze001,1.056,3.2500,-0.9990,3.2500,30.31,
1,Maze001,1.060,3.2500,-0.9990,3.2500,30.31,
1,Maze001,1.065,3.2500,-0.9990,3.2500,31.15,
1,Maze001,1.068,3.2500,-0.9990,3.2500,31.15,
1,Maze001,1.073,3.2500,-0.9990,3.2500,31.41,
1,Maze001,1.077,3.2500,-0.9990,3.2500,31.82,
1,Maze001,1.081,3.2500,-0.9990,3.2500,31.82,
1,Maze001,1.085,3.2500,-0.9990,3.2500,32.14,
1,Maze001,1.090,3.2500,-0.9990,3.2500,32.14,
1,Maze001,1.094,3.2500,-0.9990,3.2500,32.55,
1,Maze001,1.098,3.2500,-0.9990,3.2500,32.86,
1,Maze001,1.102,3.2500,-0.9990,3.2500,32.86,
1,Maze001,1.106,3.2500,-0.9990,3.2500,33.23,
1,Maze001,1.111,3.2500,-0.9990,3.2500,33.23,
1,Maze001,1.114,3.2500,-0.9990,3.2500,33.23,
1,Maze001,1.118,3.2500,-0.9990,3.2500,33.23,
1,Maze001,1.123,3.2500,-0.9990,3.2500,33.91,
1,Maze001,1.128,3.2500,-0.9990,3.2500,34.22,
1,Maze001,1.132,3.2500,-0.9990,3.2500,34.22,
1,Maze001,1.136,3.2500,-0.9990,3.2500,34.48,
1,Maze001,1.140,3.2500,-0.9990,3.2500,34.48,
1,Maze001,1.144,3.2500,-0.9990,3.2500,34.79,
1,Maze001,1.148,3.2500,-0.9990,3.2500,34.95,
1,Maze001,1.152,3.2500,-0.9990,3.2500,34.95,
1,Maze001,1.156,3.2500,-0.9990,3.2500,35.21,
1,Maze001,1.160,3.2500,-0.9990,3.2500,35.21,
1,Maze001,1.164,3.2500,-0.9990,3.2500,35.21,
1,Maze001,1.168,3.2500,-0.9990,3.2500,35.21,
1,Maze001,1.173,3.2500,-0.9990,3.2500,36.09,
1,Maze001,1.177,3.2500,-0.9990,3.2500,36.41,
1,Maze001,1.181,3.2500,-0.9990,3.2500,36.41,
1,Maze001,1.186,3.2500,-0.9990,3.2500,36.77,
1,Maze001,1.189,3.2500,-0.9990,3.2500,36.77,
1,Maze001,1.194,3.2500,-0.9990,3.2500,37.14,
1,Maze001,1.198,3.2500,-0.9990,3.2500,37.50,
1,Maze001,1.206,3.2500,-0.9990,3.2500,37.50,
1,Maze001,1.210,3.2500,-0.9990,3.2500,37.66,
1,Maze001,1.214,3.2500,-0.9990,3.2500,37.86,
1,Maze001,1.218,3.2500,-0.9990,3.2500,38.02,
1,Maze001,1.223,3.2500,-0.9990,3.2500,38.02,
1,Maze001,1.227,3.2500,-0.9990,3.2500,38.12,
1,Maze001,1.231,3.2500,-0.9990,3.2500,38.12,
1,Maze001,1.236,3.2500,-0.9990,3.2500,38.23,
1,Maze001,1.239,3.2500,-0.9990,3.2500,38.23,
1,Maze001,1.244,3.2500,-0.9990,3.2500,38.33,
1,Maze001,1.248,3.2500,-0.9990,3.2500,38.39,
1,Maze001,1.252,3.2500,-0.9990,3.2500,38.39,
1,Maze001,1.257,3.2500,-0.9990,3.2500,38.49,
1,Maze001,1.260,3.2500,-0.9990,3.2500,38.49,
1,Maze001,1.264,3.2500,-0.9990,3.2500,38.49,
1,Maze001,1.268,3.2500,-0.9990,3.2500,38.54,
1,Maze001,1.273,3.2500,-0.9990,3.2500,38.54,
1,Maze001,1.277,3.2500,-0.9990,3.2500,38.59,
1,Maze001,1.281,3.2500,-0.9990,3.2500,38.59,
1,Maze001,1.285,3.2500,-0.9990,3.2500,38.59,
1,Maze001,1.289,3.2500,-0.9990,3.2500,38.59,
1,Maze001,1.293,3.2500,-0.9990,3.2500,38.75,
1,Maze001,1.298,3.2500,-0.9990,3.2500,38.75,
1,Maze001,1.302,3.2500,-0.9990,3.2500,38.75,
1,Maze001,1.306,3.2500,-0.9990,3.2500,38.75,
1,Maze001,1.311,3.2500,-0.9990,3.2500,38.85,
1,Maze001,1.316,3.2500,-0.9990,3.2500,38.96,
1,Maze001,1.320,3.2500,-0.9990,3.2500,39.27,
1,Maze001,1.327,3.2500,-0.9990,3.2500,39.27,
1,Maze001,1.331,3.2500,-0.9990,3.2500,39.58,
1,Maze001,1.335,3.2500,-0.9990,3.2500,40.05,
1,Maze001,1.340,3.2500,-0.9990,3.2500,40.57,
1,Maze001,1.344,3.2500,-0.9990,3.2500,40.57,
1,Maze001,1.348,3.2500,-0.9990,3.2500,41.04,
1,Maze001,1.352,3.2500,-0.9990,3.2500,41.04,
1,Maze001,1.356,3.2500,-0.9990,3.2500,41.56,
1,Maze001,1.360,3.2500,-0.9990,3.2500,41.56,
1,Maze001,1.364,3.2500,-0.9990,3.2500,42.19,
1,Maze001,1.368,3.2500,-0.9990,3.2500,42.81,
1,Maze001,1.373,3.2500,-0.9990,3.2500,42.81,
1,Maze001,1.377,3.2500,-0.9990,3.2500,43.49,
1,Maze001,1.381,3.2500,-0.9990,3.2500,43.49,
1,Maze001,1.385,3.2500,-0.9990,3.2500,44.11,
1,Maze001,1.389,3.2500,-0.9990,3.2500,44.58,
1,Maze001,1.393,3.2500,-0.9990,3.2500,44.58,
1,Maze001,1.397,3.2500,-0.9990,3.2500,45.05,
1,Maze001,1.402,3.2500,-0.9990,3.2500,45.05,
1,Maze001,1.407,3.2500,-0.9990,3.2500,45.42,
1,Maze001,1.411,3.2500,-0.9990,3.2500,45.62,
1,Maze001,1.418,3.2500,-0.9990,3.2500,45.62,
1,Maze001,1.423,3.2500,-0.9990,3.2500,45.89,
1,Maze001,1.427,3.2500,-0.9990,3.2500,45.94,
1,Maze001,1.431,3.2500,-0.9990,3.2500,45.94,
1,Maze001,1.435,3.2500,-0.9990,3.2500,46.04,
1,Maze001,1.440,3.2500,-0.9990,3.2500,46.04,
1,Maze001,1.444,3.2500,-0.9990,3.2500,46.09,
1,Maze001,1.448,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.452,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.456,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.460,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.464,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.469,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.473,3.2500,-0.9990,3.2500,46.15,
1,Maze001,1.477,3.2500,-0.9990,3.2500,46.09,
1,Maze001,1.481,3.2500,-0.9990,3.2500,46.09,
1,Maze001,1.486,3.2500,-0.9990,3.2500,46.09,
1,Maze001,1.489,3.2500,-0.9990,3.2500,45.42,
1,Maze001,1.494,3.2500,-0.9990,3.2500,45.42,
1,Maze001,1.498,3.2500,-0.9990,3.2500,44.95,
1,Maze001,1.502,3.2500,-0.9990,3.2500,44.95,
1,Maze001,1.507,3.2500,-0.9990,3.2500,44.27,
1,Maze001,1.510,3.2500,-0.9990,3.2500,43.39,
1,Maze001,1.515,3.2500,-0.9990,3.2500,43.39,
1,Maze001,1.519,3.2500,-0.9990,3.2500,42.66,
1,Maze001,1.523,3.2500,-0.9990,3.2500,42.66,
1,Maze001,1.528,3.2500,-0.9990,3.2500,41.72,
1,Maze001,1.531,3.2500,-0.9990,3.2500,41.72,
1,Maze001,1.536,3.2500,-0.9990,3.2500,40.89,
1,Maze001,1.544,3.2500,-0.9990,3.2500,40.00,
1,Maze001,1.548,3.2500,-0.9990,3.2500,39.22,
1,Maze001,1.552,3.2500,-0.9990,3.2500,39.22,
1,Maze001,1.556,3.2500,-0.9990,3.2500,38.49,
1,Maze001,1.561,3.2500,-0.9990,3.2500,38.49,
1,Maze001,1.565,3.2500,-0.9990,3.2500,37.86,
1,Maze001,1.569,3.2500,-0.9990,3.2500,37.19,
1,Maze001,1.573,3.2500,-0.9990,3.2500,37.19,
1,Maze001,1.578,3.2500,-0.9990,3.2500,36.56,
1,Maze001,1.581,3.2500,-0.9990,3.2500,36.15,
1,Maze001,1.585,3.2500,-0.9990,3.2500,36.15,
1,Maze001,1.590,3.2500,-0.9990,3.2500,35.62,
1,Maze001,1.593,3.2500,-0.9990,3.2500,35.62,
1,Maze001,1.598,3.2500,-0.9990,3.2500,35.16,
1,Maze001,1.602,3.2500,-0.9990,3.2500,35.16,
1,Maze001,1.606,3.2500,-0.9990,3.2500,34.90,
1,Maze001,1.610,3.2500,-0.9990,3.2500,34.53,
1,Maze001,1.615,3.2500,-0.9990,3.2500,34.53,
1,Maze001,1.619,3.2500,-0.9990,3.2500,34.37,
1,Maze001,1.624,3.2500,-0.9990,3.2500,34.37,
1,Maze001,1.627,3.2500,-0.9990,3.2500,34.11,
1,Maze001,1.631,3.2500,-0.9990,3.2500,33.96,
1,Maze001,1.635,3.2500,-0.9990,3.2500,33.96,
1,Maze001,1.640,3.2500,-0.9990,3.2500,33.85,
1,Maze001,1.644,3.2500,-0.9990,3.2500,33.85,
1,Maze001,1.648,3.2500,-0.9990,3.2500,33.70,
1,Maze001,1.652,3.2500,-0.9990,3.2500,33.70,
1,Maze001,1.656,3.2500,-0.9990,3.2500,33.65,
1,Maze001,1.660,3.2500,-0.9990,3.2500,33.59,
1,Maze001,1.664,3.2500,-0.9990,3.2500,33.59,
1,Maze001,1.669,3.2500,-0.9990,3.2500,33.54,
1,Maze001,1.673,3.2500,-0.9990,3.2500,33.54,
1,Maze001,1.677,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.681,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.685,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.689,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.693,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.699,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.706,3.2500,-0.9990,3.2500,33.49,
1,Maze001,1.710,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.714,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.719,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.722,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.727,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.731,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.735,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.740,3.2500,-0.9990,3.2500,33.44,
1,Maze001,1.743,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.748,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.752,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.756,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.760,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.764,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.768,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.772,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.776,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.781,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.786,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.794,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.797,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.801,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.806,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.810,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.814,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.818,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.822,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.827,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.831,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.835,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.839,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.843,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.848,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.852,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.856,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.860,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.864,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.868,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.873,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.877,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.881,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.885,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.889,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.893,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.898,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.902,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.906,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.910,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.914,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.918,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.922,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.927,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.931,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.935,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.939,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.943,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.947,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.952,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.956,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.960,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.964,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.968,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.972,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.977,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.981,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.985,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.989,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.993,3.2500,-0.9990,3.2500,33.39,
1,Maze001,1.997,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.002,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.006,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.010,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.014,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.018,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.023,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.027,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.031,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.035,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.039,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.043,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.048,3.2500,-0.9990,3.2500,33.39,
1,Maze001,2.052,3.2500,-0.9990,3.2500,33.39,
