trial,maze,time_s,x,y,z,angle,event
1,Maze260925,0.268,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.278,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.286,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.294,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.301,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.310,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.320,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.327,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.335,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.343,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.353,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.361,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.368,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.378,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.387,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.395,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.402,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.410,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.418,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.427,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.435,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.445,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.453,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.460,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.469,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.478,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.486,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.494,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.503,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.509,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.519,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.527,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.535,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.545,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.552,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.560,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.569,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.578,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.586,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.594,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.603,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.610,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.618,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.628,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.637,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.643,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.653,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.661,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.669,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.678,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.685,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.693,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.704,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.711,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.720,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.728,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.736,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.744,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.753,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.761,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.769,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.778,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.786,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.795,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.802,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.810,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.820,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.827,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.835,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.843,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.854,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.862,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.870,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.878,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.885,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.895,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.902,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.910,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.919,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.927,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.937,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.944,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.951,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.960,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.970,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.978,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.985,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,0.993,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.002,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.012,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.019,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.027,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.035,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.044,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.052,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.060,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.068,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.078,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.086,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.094,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.101,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.110,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.120,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.128,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.137,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.143,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.152,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.160,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.168,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.179,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.186,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.193,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.202,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.210,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.220,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.228,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.235,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.243,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.253,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.261,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.270,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.277,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.285,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.294,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.302,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.310,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.319,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.329,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.335,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.345,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.353,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.361,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.369,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.376,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.386,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.394,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.402,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.410,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.420,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.427,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.437,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.444,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.452,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.461,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.470,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.477,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.485,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.495,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.502,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.510,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.518,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.528,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.536,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.544,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.552,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.561,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.569,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.576,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.584,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.593,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.601,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.609,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.618,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.626,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.634,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.643,8.2000,-0.9990,23.3176,146.65,
1,Maze260925,1.651,8.2000,-0.9990,23.3176,149.32,
1,Maze260925,1.660,8.2000,-0.9990,23.3176,149.48,
1,Maze260925,1.668,8.2000,-0.9990,23.3176,149.60,
1,Maze260925,1.676,8.2000,-0.9990,23.3176,149.79,
1,Maze260925,1.685,8.2000,-0.9990,23.3176,149.98,
1,Maze260925,1.693,8.2000,-0.9990,23.3176,150.13,
1,Maze260925,1.701,8.2000,-0.9990,23.3176,150.23,
1,Maze260925,1.710,8.2000,-0.9990,23.3176,150.39,
1,Maze260925,1.718,8.2000,-0.9990,23.3176,150.51,
1,Maze260925,1.727,8.2000,-0.9990,23.3176,150.63,
1,Maze260925,1.735,8.2000,-0.9990,23.3176,150.73,
1,Maze260925,1.744,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.751,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.760,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.768,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.776,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.785,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.793,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.801,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.810,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.817,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.827,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.835,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.843,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.852,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.860,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.868,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.877,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.885,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.894,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.902,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.910,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.918,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.927,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.935,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.944,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.952,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.960,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.969,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.977,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.985,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,1.993,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.002,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.011,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.020,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.027,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.035,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.043,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.052,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.060,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.068,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.076,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.085,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.093,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.101,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.110,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.118,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.127,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.135,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.143,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.151,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.160,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.168,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.177,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.185,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.195,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.202,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.210,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.220,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.228,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.235,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.244,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.252,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.260,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.269,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.277,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.285,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.293,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.302,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.310,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.318,8.2000,-0.9990,23.3176,150.78,
1,Maze260925,2.327,8.2000,-0.9990,23.3176,150.79,
1,Maze260925,2.335,8.2000,-0.9990,23.3176,150.91,
1,Maze260925,2.343,8.2000,-0.9990,23.3176,151.10,
1,Maze260925,2.351,8.2000,-0.9990,23.3176,151.26,
1,Maze260925,2.360,8.2000,-0.9990,23.3176,151.45,
1,Maze260925,2.368,8.2000,-0.9990,23.3176,151.67,
1,Maze260925,2.377,8.2000,-0.9990,23.3176,152.02,
1,Maze260925,2.385,8.2000,-0.9990,23.3176,152.38,
1,Maze260925,2.393,8.2000,-0.9990,23.3176,152.78,
1,Maze260925,2.402,8.2000,-0.9990,23.3176,153.18,
1,Maze260925,2.410,8.2000,-0.9990,23.3176,153.53,
1,Maze260925,2.418,8.2000,-0.9990,23.3176,153.88,
1,Maze260925,2.426,8.2000,-0.9990,23.3176,154.19,
1,Maze260925,2.435,8.2000,-0.9990,23.3176,154.31,
1,Maze260925,2.443,8.2000,-0.9990,23.3176,154.54,
1,Maze260925,2.451,8.2000,-0.9990,23.3176,154.69,
1,Maze260925,2.460,8.2000,-0.9990,23.3176,154.85,
1,Maze260925,2.468,8.2000,-0.9990,23.3176,154.97,
1,Maze260925,2.476,8.2000,-0.9990,23.3176,155.07,
1,Maze260925,2.484,8.2000,-0.9990,23.3176,155.14,
1,Maze260925,2.493,8.2000,-0.9990,23.3176,155.21,
1,Maze260925,2.501,8.2000,-0.9990,23.3176,155.24,
1,Maze260925,2.510,8.2000,-0.9990,23.3176,155.27,
1,Maze260925,2.518,8.2000,-0.9990,23.3176,155.28,
1,Maze260925,2.526,8.2000,-0.9990,23.3176,155.30,
1,Maze260925,2.535,8.2000,-0.9990,23.3176,155.31,
1,Maze260925,2.543,8.2000,-0.9990,23.3176,155.32,
1,Maze260925,2.551,8.2000,-0.9990,23.3176,155.34,
1,Maze260925,2.560,8.2000,-0.9990,23.3176,155.37,
1,Maze260925,2.568,8.2000,-0.9990,23.3176,155.62,
1,Maze260925,2.576,8.2000,-0.9990,23.3176,155.88,
1,Maze260925,2.585,8.2000,-0.9990,23.3176,156.24,
1,Maze260925,2.593,8.2000,-0.9990,23.3176,156.46,
1,Maze260925,2.601,8.2000,-0.9990,23.3176,157.08,
1,Maze260925,2.610,8.2000,-0.9990,23.3176,157.65,
1,Maze260925,2.618,8.2000,-0.9990,23.3176,158.27,
1,Maze260925,2.626,8.2000,-0.9990,23.3176,158.90,
1,Maze260925,2.635,8.2000,-0.9990,23.3176,159.65,
1,Maze260925,2.643,8.2000,-0.9990,23.3176,161.04,
1,Maze260925,2.651,8.2000,-0.9990,23.3176,161.93,
1,Maze260925,2.660,8.2000,-0.9990,23.3176,162.98,
1,Maze260925,2.668,8.2000,-0.9990,23.3176,164.06,
1,Maze260925,2.676,8.2000,-0.9990,23.3176,165.18,
1,Maze260925,2.685,8.2000,-0.9990,23.3176,166.35,
1,Maze260925,2.693,8.2000,-0.9990,23.3176,166.91,
1,Maze260925,2.701,8.2000,-0.9990,23.3176,167.91,
1,Maze260925,2.710,8.2000,-0.9990,23.3176,168.80,
1,Maze260925,2.718,8.2000,-0.9990,23.3176,169.16,
1,Maze260925,2.727,8.2000,-0.9990,23.3176,169.38,
1,Maze260925,2.735,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.743,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.751,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.760,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.768,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.776,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.785,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.793,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.801,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.810,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.818,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.826,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.835,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.843,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.852,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.860,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.868,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.877,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.885,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.893,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.902,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.912,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.920,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.927,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.935,8.2000,-0.9990,23.3176,169.69,
1,Maze260925,2.944,8.2000,-0.9990,23.3176,169.71,
1,Maze260925,2.952,8.2000,-0.9990,23.3176,169.90,
1,Maze260925,2.960,8.2000,-0.9990,23.3176,170.09,
1,Maze260925,2.969,8.2000,-0.9990,23.3176,170.35,
1,Maze260925,2.977,8.2000,-0.9990,23.3176,170.66,
1,Maze260925,2.985,8.2000,-0.9990,23.3176,170.97,
1,Maze260925,2.994,8.2000,-0.9990,23.3176,171.53,
1,Maze260925,3.002,8.2000,-0.9990,23.3176,172.16,
1,Maze260925,3.009,8.2000,-0.9990,23.3176,172.78,
1,Maze260925,3.019,8.2000,-0.9990,23.3176,173.04,
1,Maze260925,3.027,8.2000,-0.9990,23.3176,173.55,
1,Maze260925,3.035,8.2000,-0.9990,23.3176,174.00,
1,Maze260925,3.044,8.2000,-0.9990,23.3176,174.40,
1,Maze260925,3.052,8.2000,-0.9990,23.3176,174.53,
1,Maze260925,3.060,8.2000,-0.9990,23.3176,174.72,
1,Maze260925,3.068,8.2000,-0.9990,23.3176,174.87,
1,Maze260925,3.077,8.2000,-0.9990,23.3176,175.00,
1,Maze260925,3.085,8.2000,-0.9990,23.3176,175.09,
1,Maze260925,3.093,8.2000,-0.9990,23.3176,175.19,
1,Maze260925,3.101,8.2000,-0.9990,23.3176,175.28,
1,Maze260925,3.109,8.2000,-0.9990,23.3176,175.44,
1,Maze260925,3.117,8.2000,-0.9990,23.3176,175.53,
1,Maze260925,3.126,8.2000,-0.9990,23.3176,175.69,
1,Maze260925,3.135,8.2000,-0.9990,23.3176,175.81,
1,Maze260925,3.143,8.2000,-0.9990,23.3176,175.97,
1,Maze260925,3.151,8.2000,-0.9990,23.3176,176.12,
1,Maze260925,3.160,8.2000,-0.9990,23.3176,176.22,
1,Maze260925,3.168,8.2000,-0.9990,23.3176,176.37,
1,Maze260925,3.176,8.2000,-0.9990,23.3176,176.50,
1,Maze260925,3.185,8.2000,-0.9990,23.3176,176.62,
1,Maze260925,3.193,8.2000,-0.9990,23.3176,176.72,
1,Maze260925,3.201,8.2000,-0.9990,23.3176,176.81,
1,Maze260925,3.210,8.2000,-0.9990,23.3176,176.88,
1,Maze260925,3.218,8.2000,-0.9990,23.3176,176.93,
1,Maze260925,3.227,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.235,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.243,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.251,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.260,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.268,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.276,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.285,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.293,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.301,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.310,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.318,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.326,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.335,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.343,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.352,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.360,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.368,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.377,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.385,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.393,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.402,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.410,8.2000,-0.9990,23.3176,176.96,
1,Maze260925,3.418,8.2000,-0.9990,23.3176,177.04,
1,Maze260925,3.427,8.2000,-0.9990,23.3176,177.35,
1,Maze260925,3.435,8.2000,-0.9990,23.3176,177.75,
1,Maze260925,3.443,8.2000,-0.9990,23.3176,178.20,
1,Maze260925,3.452,8.2000,-0.9990,23.3176,178.70,
1,Maze260925,3.460,8.2000,-0.9990,23.3176,179.21,
1,Maze260925,3.468,8.2000,-0.9990,23.3176,180.26,
1,Maze260925,3.477,8.2000,-0.9990,23.3176,180.76,
1,Maze260925,3.485,8.2000,-0.9990,23.3176,181.73,
1,Maze260925,3.493,8.2000,-0.9990,23.3176,182.55,
1,Maze260925,3.502,8.2000,-0.9990,23.3176,182.91,
1,Maze260925,3.510,8.2000,-0.9990,23.3176,183.53,
1,Maze260925,3.518,8.2000,-0.9990,23.3176,184.04,
1,Maze260925,3.526,8.2000,-0.9990,23.3176,184.19,
